,geo_code,polygon_area_centroid,polygon_area,polygon_bounds,axes_radius_degrees,polygon_area_meters,axes_radius_meters,axes_radius_meters_extended
219,E00023802,"{""lat"": 51.52859518877665, ""lng"": -0.19440624131629317}",3.1162788899432602e-06,"{""lng_min"": -0.195935707933782, ""lat_min"": 51.527451679003704, ""lng_max"": -0.193084633247965, ""lat_max"": 51.52989038934851}","{""lat"": 0.0012952005718602777, ""lng"": 0.001529466617488845}",24052.232632499166,"{""lat"": 144.66303153219633, ""lng"": 103.61883675551508}","{""lat"": 444.6630315321963, ""lng"": 403.6188367555151}"
220,E00023883,"{""lat"": 51.52797116973725, ""lng"": -0.16610160931148435}",2.0004518310437882e-06,"{""lng_min"": -0.167397930885792, ""lat_min"": 51.52688501800428, ""lng_max"": -0.164912691197184, ""lat_max"": 51.52911957066929}","{""lat"": 0.0011484009320383848, ""lng"": 0.0012963215743076462}",15440.39024900162,"{""lat"": 126.68193526167306, ""lng"": 90.73144588316791}","{""lat"": 426.68193526167306, ""lng"": 390.7314458831679}"
221,E00023499,"{""lat"": 51.51835015484642, ""lng"": -0.1659599660931869}",2.6049934550057964e-06,"{""lng_min"": -0.167461235743087, ""lat_min"": 51.51729741097329, ""lng_max"": -0.164333652688693, ""lat_max"": 51.51945823554764}","{""lat"": 0.0011080807012149307, ""lng"": 0.001626313404493901}",20110.723591501705,"{""lat"": 123.24814322247403, ""lng"": 115.397950387327}","{""lat"": 423.248143222474, ""lng"": 415.397950387327}"
222,E00023530,"{""lat"": 51.49013865088251, ""lng"": -0.14947981766410762}",1.3201366294153596e-06,"{""lng_min"": -0.150270394431138, ""lat_min"": 51.48949093845703, ""lng_max"": -0.148437784017014, ""lat_max"": 51.49083894883101}","{""lat"": 0.0007002979485051242, ""lng"": 0.0010420336470936264}",10197.870290498313,"{""lat"": 76.7781394481135, ""lng"": 72.39427295711357}","{""lat"": 376.7781394481135, ""lng"": 372.39427295711357}"
223,E00024077,"{""lat"": 51.519526088707025, ""lng"": -0.20141753183471023}",1.8958514656852526e-06,"{""lng_min"": -0.202610573034127, ""lat_min"": 51.51882752154337, ""lng_max"": -0.200157199902121, ""lat_max"": 51.52043085540339}","{""lat"": 0.0009047666963653, ""lng"": 0.0012603319325892315}",14635.505602998352,"{""lat"": 101.72518163104542, ""lng"": 88.8177374979714}","{""lat"": 401.7251816310454, ""lng"": 388.8177374979714}"
224,E00023579,"{""lat"": 51.521177026159116, ""lng"": -0.1701820360264536}",8.021982613866325e-07,"{""lng_min"": -0.170797108444398, ""lat_min"": 51.52056290631574, ""lng_max"": -0.169627634369664, ""lat_max"": 51.52180054201134}","{""lat"": 0.0006235158522258644, ""lng"": 0.0006150724179443956}",6192.633150499245,"{""lat"": 69.72584654929233, ""lng"": 42.96258180355653}","{""lat"": 369.7258465492923, ""lng"": 342.96258180355653}"
225,E00024068,"{""lat"": 51.48990548101545, ""lng"": -0.14320355534031964}",1.1129389230053575e-06,"{""lng_min"": -0.14410767186626, ""lat_min"": 51.489292090794066, ""lng_max"": -0.142262660378315, ""lat_max"": 51.49049219517259}","{""lat"": 0.0006133902213818487, ""lng"": 0.0009408949620046403}",8597.36315799994,"{""lat"": 68.41111136766267, ""lng"": 64.83844155422412}","{""lat"": 368.41111136766267, ""lng"": 364.8384415542241}"
226,E00023838,"{""lat"": 51.518610723596936, ""lng"": -0.15237217015200272}",2.07595699639096e-06,"{""lng_min"": -0.154260916260911, ""lat_min"": 51.51798365035204, ""lng_max"": -0.1510911594202, ""lat_max"": 51.519372309778554}","{""lat"": 0.0007615861816177016, ""lng"": 0.0018887461089082958}",16026.53482999952,"{""lat"": 85.80536674550967, ""lng"": 130.7528418797301}","{""lat"": 385.8053667455097, ""lng"": 430.7528418797301}"
227,E00023882,"{""lat"": 51.52963425923304, ""lng"": -0.17179100291807745}",1.0679079635290604e-05,"{""lng_min"": -0.175081805505055, ""lat_min"": 51.528108216646096, ""lng_max"": -0.168465609064969, ""lat_max"": 51.53147457669615}","{""lat"": 0.0018403174631060892, ""lng"": 0.003325393853108455}",82422.78750499462,"{""lat"": 206.45063179763383, ""lng"": 232.09809759655036}","{""lat"": 506.45063179763383, ""lng"": 532.0980975965504}"
228,E00023803,"{""lat"": 51.52909407953379, ""lng"": -0.18894518302892377}",1.6481957629645884e-06,"{""lng_min"": -0.190150284826285, ""lat_min"": 51.52833877704924, ""lng_max"": -0.187674629979838, ""lat_max"": 51.52975236052699}","{""lat"": 0.0007553024845492473, ""lng"": 0.0012705530490857708}",12721.086040501987,"{""lat"": 84.86827214175719, ""lng"": 87.82835376553703}","{""lat"": 384.8682721417572, ""lng"": 387.82835376553703}"
229,E00023764,"{""lat"": 51.520828874160394, ""lng"": -0.1766011456369328}",5.1188900667134995e-06,"{""lng_min"": -0.179243072430336, ""lat_min"": 51.52000853056505, ""lng_max"": -0.174552067100608, ""lat_max"": 51.52232581062276}","{""lat"": 0.0014969364623667047, ""lng"": 0.002641926793403193}",39515.881604001275,"{""lat"": 167.0361425418523, ""lng"": 181.24858894047793}","{""lat"": 467.0361425418523, ""lng"": 481.24858894047793}"
230,E00175259,"{""lat"": 51.52721258583305, ""lng"": -0.18206544289817883}",2.1775160156181364e-06,"{""lng_min"": -0.18362591983701, ""lat_min"": 51.52617019467202, ""lng_max"": -0.180280486929162, ""lat_max"": 51.52824115201113}","{""lat"": 0.0010423911610288883, ""lng"": 0.0017849559690168437}",16807.20587050001,"{""lat"": 113.52924243471352, ""lng"": 126.28800332918763}","{""lat"": 413.5292424347135, ""lng"": 426.28800332918763}"
231,E00023769,"{""lat"": 51.525889483332826, ""lng"": -0.1808390294268091}",1.482864942100442e-06,"{""lng_min"": -0.181889654451363, ""lat_min"": 51.52534088630394, ""lng_max"": -0.179629877920946, ""lat_max"": 51.526525245978924}","{""lat"": 0.0006357626460982146, ""lng"": 0.001209151505863093}",11445.870360501607,"{""lat"": 70.1910270996741, ""lng"": 84.25421458331402}","{""lat"": 370.1910270996741, ""lng"": 384.254214583314}"
232,E00175237,"{""lat"": 51.5270347398313, ""lng"": -0.19693803698252124}",1.1050315523551517e-06,"{""lng_min"": -0.197371845985505, ""lat_min"": 51.52621977977928, ""lng_max"": -0.196243814698697, ""lat_max"": 51.52794695975002}","{""lat"": 0.0009122199187174829, ""lng"": 0.0006942222838242362}",8529.195079998868,"{""lat"": 101.11675942645525, ""lng"": 49.11570765764918}","{""lat"": 401.11675942645525, ""lng"": 349.1157076576492}"
233,E00023930,"{""lat"": 51.51195509253623, ""lng"": -0.11644484934871623}",5.739072329083758e-05,"{""lng_min"": -0.122761244855462, ""lat_min"": 51.50758910463914, ""lng_max"": -0.111048934428423, ""lat_max"": 51.51598560986222}","{""lat"": 0.004365987897095636, ""lng"": 0.006316395506745773}",443131.57125049987,"{""lat"": 489.9708357155323, ""lng"": 432.6986096841283}","{""lat"": 789.9708357155323, ""lng"": 732.6986096841283}"
234,E00023931,"{""lat"": 51.509375384512744, ""lng"": -0.12229718602221758}",9.733551228511072e-06,"{""lng_min"": -0.125725776460733, ""lat_min"": 51.50795376524612, ""lng_max"": -0.11922395160601, ""lat_max"": 51.5110654336376}","{""lat"": 0.0016900491248534877, ""lng"": 0.0034285904385154137}",75159.78115449817,"{""lat"": 192.45394027986913, ""lng"": 240.9786884462228}","{""lat"": 492.45394027986913, ""lng"": 540.9786884462228}"
235,E00023576,"{""lat"": 51.521953750111095, ""lng"": -0.17081235473813758}",1.6569586008200462e-06,"{""lng_min"": -0.171930644086413, ""lat_min"": 51.52122223347962, ""lng_max"": -0.16972624751757, ""lat_max"": 51.52261758688624}","{""lat"": 0.0007315166314754151, ""lng"": 0.0011182893482754308}",12790.806650499379,"{""lat"": 81.66193184693111, ""lng"": 77.64619849203154}","{""lat"": 381.6619318469311, ""lng"": 377.64619849203154}"
236,E00023827,"{""lat"": 51.519952233351646, ""lng"": -0.14878362751197874}",2.8042676698701573e-06,"{""lng_min"": -0.150292788133967, ""lat_min"": 51.51898097687713, ""lng_max"": -0.146929466018756, ""lat_max"": 51.52125782938706}","{""lat"": 0.0013055960354151352, ""lng"": 0.0018541614932227335}",21648.546914001206,"{""lat"": 144.45839498721762, ""lng"": 129.15097157773562}","{""lat"": 444.4583949872176, ""lng"": 429.1509715777356}"
237,E00175188,"{""lat"": 51.51777653119959, ""lng"": -0.18733926066372417}",1.3250770050128424e-06,"{""lng_min"": -0.188660256736995, ""lat_min"": 51.51723655356927, ""lng_max"": -0.186159831195301, ""lat_max"": 51.51829511962389}","{""lat"": 0.0005399776303178783, ""lng"": 0.0013209960732708248}",10229.719328499319,"{""lat"": 61.56108977293479, ""lng"": 91.40957258408889}","{""lat"": 361.5610897729348, ""lng"": 391.4095725840889}"
238,E00023874,"{""lat"": 51.531347780241724, ""lng"": -0.21200497853018382}",2.260573037370284e-06,"{""lng_min"": -0.213305973782171, ""lat_min"": 51.530650346232996, ""lng_max"": -0.210842770342138, ""lat_max"": 51.53201151410817}","{""lat"": 0.0006974340087282371, ""lng"": 0.0013009952519871804}",17446.502039000698,"{""lat"": 78.64386434917105, ""lng"": 91.40363828965928}","{""lat"": 378.64386434917105, ""lng"": 391.4036382896593}"
239,E00023506,"{""lat"": 51.51564731229507, ""lng"": -0.16014109803861265}",2.140442601503937e-06,"{""lng_min"": -0.161215722953791, ""lat_min"": 51.5145303712133, ""lng_max"": -0.158944376588433, ""lat_max"": 51.51653447526334}","{""lat"": 0.0011169410817757353, ""lng"": 0.0011967214501796553}",16525.376088000765,"{""lat"": 125.34468978011864, ""lng"": 82.30900714267045}","{""lat"": 425.34468978011864, ""lng"": 382.30900714267045}"
240,E00023839,"{""lat"": 51.51589431057617, ""lng"": -0.15377514892159203}",1.3880628224973003e-05,"{""lng_min"": -0.156342825221632, ""lat_min"": 51.51371728014453, ""lng_max"": -0.151362700903468, ""lat_max"": 51.51845512283605}","{""lat"": 0.0025608122598796967, ""lng"": 0.002567676300039984}",107165.69270099973,"{""lat"": 285.09936913035926, ""lng"": 174.36255245504435}","{""lat"": 585.0993691303593, ""lng"": 474.36255245504435}"
241,E00024118,"{""lat"": 51.50761370798671, ""lng"": -0.1518121554489805}",7.363801360543183e-06,"{""lng_min"": -0.154300812785025, ""lat_min"": 51.50538442505813, ""lng_max"": -0.149317691111415, ""lat_max"": 51.509788424665715}","{""lat"": 0.002229282928574605, ""lng"": 0.002494464337565505}",56862.671321002206,"{""lat"": 246.39637378774933, ""lng"": 176.1838897159323}","{""lat"": 546.3963737877493, ""lng"": 476.1838897159323}"
242,E00023639,"{""lat"": 51.51322379357705, ""lng"": -0.16397941808426858}",1.45373427608434e-06,"{""lng_min"": -0.165257286215773, ""lat_min"": 51.51274133705309, ""lng_max"": -0.162674688194262, ""lat_max"": 51.51375976805555}","{""lat"": 0.00053597447850251, ""lng"": 0.001304729890006573}",11224.190531001725,"{""lat"": 60.98232674651081, ""lng"": 91.168416749686}","{""lat"": 360.9823267465108, ""lng"": 391.168416749686}"
243,E00023655,"{""lat"": 51.515972387903915, ""lng"": -0.1803717881913141}",1.3332153471704271e-06,"{""lng_min"": -0.181660060320223, ""lat_min"": 51.51521211024923, ""lng_max"": -0.179122713990314, ""lat_max"": 51.51675116018606}","{""lat"": 0.0007787722821461784, ""lng"": 0.0012882721289088905}",10292.981412500269,"{""lat"": 85.56581069270032, ""lng"": 90.4628235307755}","{""lat"": 385.5658106927003, ""lng"": 390.4628235307755}"
244,E00023448,"{""lat"": 51.534524191414754, ""lng"": -0.1818996972886153}",3.988443537727653e-06,"{""lng_min"": -0.183659571917105, ""lat_min"": 51.53300859392776, ""lng_max"": -0.180081169968123, ""lat_max"": 51.536037360455936}","{""lat"": 0.0015155974869927036, ""lng"": 0.0018185273204922858}",30780.015639502457,"{""lat"": 168.60449193799286, ""lng"": 127.82845429610461}","{""lat"": 468.60449193799286, ""lng"": 427.8284542961046}"
245,E00023995,"{""lat"": 51.489609006559945, ""lng"": -0.13447195514167556}",8.608843220062215e-07,"{""lng_min"": -0.135377391380004, ""lat_min"": 51.48906541432567, ""lng_max"": -0.133704209739335, ""lat_max"": 51.49008748873344}","{""lat"": 0.000543592234272694, ""lng"": 0.000905436238328422}",6650.3326004988285,"{""lat"": 59.67696389727644, ""lng"": 63.36732369021047}","{""lat"": 359.67696389727644, ""lng"": 363.36732369021047}"
246,E00023914,"{""lat"": 51.52576824631302, ""lng"": -0.17595064831654456}",2.560900948296947e-06,"{""lng_min"": -0.17719206017797, ""lat_min"": 51.52462501325808, ""lng_max"": -0.174574797537588, ""lat_max"": 51.52683399350316}","{""lat"": 0.0011432330549396852, ""lng"": 0.00137585077895655}",19767.05616550072,"{""lat"": 128.68519772589207, ""lng"": 95.45138354448136}","{""lat"": 428.68519772589207, ""lng"": 395.45138354448136}"
247,E00023551,"{""lat"": 51.486447584024845, ""lng"": -0.14244216128067957}",1.3254581858023734e-06,"{""lng_min"": -0.143711239792681, ""lat_min"": 51.4859099894424, ""lng_max"": -0.141388462945212, ""lat_max"": 51.486982715362245}","{""lat"": 0.0005375945824468431, ""lng"": 0.0012690785120014203}",10239.838920002594,"{""lat"": 60.02039057496586, ""lng"": 88.17908431706019}","{""lat"": 360.02039057496586, ""lng"": 388.1790843170602}"
248,E00023945,"{""lat"": 51.5005746192502, ""lng"": -0.12466863875970523}",7.172118434726723e-05,"{""lng_min"": -0.129996515094536, ""lat_min"": 51.494529190442215, ""lng_max"": -0.118945748750938, ""lat_max"": 51.50862269313309}","{""lat"": 0.00804807388288964, ""lng"": 0.005722890008767231}",553916.4940364977,"{""lat"": 902.5163910984702, ""lng"": 377.1654320245143}","{""lat"": 1202.5163910984702, ""lng"": 677.1654320245143}"
249,E00023545,"{""lat"": 51.48781729335762, ""lng"": -0.14475379653525197}",1.3931692034087305e-06,"{""lng_min"": -0.145925883305101, ""lat_min"": 51.48723493488635, ""lng_max"": -0.143447459364137, ""lat_max"": 51.48856432661158}","{""lat"": 0.0007470332539583069, ""lng"": 0.001306337171114974}",10762.600251500851,"{""lat"": 81.80985803433578, ""lng"": 91.57413181778975}","{""lat"": 381.8098580343358, ""lng"": 391.57413181778975}"
250,E00023821,"{""lat"": 51.52170050503971, ""lng"": -0.1514302868755091}",2.1577978576855322e-06,"{""lng_min"": -0.15266179532056, ""lat_min"": 51.52073294726653, ""lng_max"": -0.150434492034512, ""lat_max"": 51.522593077977504}","{""lat"": 0.0009675577731798057, ""lng"": 0.001231508445050905}",16657.24021550012,"{""lat"": 107.6834841267555, ""lng"": 85.56665404117666}","{""lat"": 407.6834841267555, ""lng"": 385.56665404117666}"
251,E00023863,"{""lat"": 51.528077480957734, ""lng"": -0.21216436957901016}",2.2318430056985066e-06,"{""lng_min"": -0.214272979847436, ""lat_min"": 51.52720580288549, ""lng_max"": -0.210790342745422, ""lat_max"": 51.52914947660532}","{""lat"": 0.001071995647585311, ""lng"": 0.002108610268425848}",17225.995562999015,"{""lat"": 119.52992124969023, ""lng"": 146.0535570407519}","{""lat"": 419.52992124969023, ""lng"": 446.0535570407519}"
252,E00023956,"{""lat"": 51.514365521501496, ""lng"": -0.12108318380046745}",9.304542186996124e-07,"{""lng_min"": -0.122060803220239, ""lat_min"": 51.51390696626755, ""lng_max"": -0.120265084436428, ""lat_max"": 51.514811574018985}","{""lat"": 0.0004585552339477772, ""lng"": 0.0009776194197715499}",7183.934178999034,"{""lat"": 50.04838128676056, ""lng"": 68.489513740642}","{""lat"": 350.04838128676056, ""lng"": 368.489513740642}"
253,E00024072,"{""lat"": 51.520341580462656, ""lng"": -0.20246314487218303}",1.935961047264487e-06,"{""lng_min"": -0.203676769958908, ""lat_min"": 51.51955717681955, ""lng_max"": -0.201059728799564, ""lat_max"": 51.52084369911928}","{""lat"": 0.0007844036431023937, ""lng"": 0.0014034160726190403}",14944.869517498715,"{""lat"": 88.21199618277024, ""lng"": 96.12555110314861}","{""lat"": 388.21199618277024, ""lng"": 396.1255511031486}"
254,E00023969,"{""lat"": 51.48875114491141, ""lng"": -0.13683098140150507}",7.625298060704322e-07,"{""lng_min"": -0.137553351845835, ""lat_min"": 51.48834260538131, ""lng_max"": -0.136172113231388, ""lat_max"": 51.48920304647148}","{""lat"": 0.00045190156006924553, ""lng"": 0.0007223704443299339}",5890.6451304997645,"{""lat"": 50.94568134640576, ""lng"": 50.011967361788265}","{""lat"": 350.94568134640576, ""lng"": 350.01196736178827}"
255,E00023476,"{""lat"": 51.515087801719176, ""lng"": -0.1929323787789483}",3.6212097568026937e-06,"{""lng_min"": -0.195078184087059, ""lat_min"": 51.51418646330018, ""lng_max"": -0.190735817540045, ""lat_max"": 51.51607079175548}","{""lat"": 0.0009829900363058641, ""lng"": 0.0021965612389032996}",27957.645454998885,"{""lat"": 108.88498437104863, ""lng"": 151.19373175723013}","{""lat"": 408.88498437104863, ""lng"": 451.1937317572301}"
256,E00023663,"{""lat"": 51.49457388460435, ""lng"": -0.15216901616056283}",1.867585811879855e-06,"{""lng_min"": -0.15368344594917, ""lat_min"": 51.4938564851941, ""lng_max"": -0.150819840778061, ""lat_max"": 51.49565470926977}","{""lat"": 0.001080824665422142, ""lng"": 0.0015144297886071634}",14425.432758999323,"{""lat"": 122.10843086210662, ""lng"": 103.65668333717622}","{""lat"": 422.1084308621066, ""lng"": 403.6566833371762}"
257,E00023572,"{""lat"": 51.52169055802787, ""lng"": -0.17193400829744396}",4.036007036705727e-06,"{""lng_min"": -0.174919756235851, ""lat_min"": 51.5199452854731, ""lng_max"": -0.169062722858295, ""lat_max"": 51.5238074316539}","{""lat"": 0.002116873626029303, ""lng"": 0.0029857479384070296}",31155.90901200089,"{""lat"": 231.685114805965, ""lng"": 211.88788442593068}","{""lat"": 531.685114805965, ""lng"": 511.8878844259307}"
258,E00024129,"{""lat"": 51.51663251425045, ""lng"": -0.14414110344684633}",1.6047446810336482e-05,"{""lng_min"": -0.147601429611612, ""lat_min"": 51.514642532240515, ""lng_max"": -0.139692409670375, ""lat_max"": 51.51923258107362}","{""lat"": 0.0026000668231631607, ""lng"": 0.004448693776471335}",123893.19372299867,"{""lat"": 284.68244602068444, ""lng"": 309.2846819830593}","{""lat"": 584.6824460206844, ""lng"": 609.2846819830593}"
259,E00023479,"{""lat"": 51.514134080250194, ""lng"": -0.19415205994575704}",1.6031980944094138e-06,"{""lng_min"": -0.195031156302717, ""lat_min"": 51.51328498779306, ""lng_max"": -0.192873659998945, ""lat_max"": 51.51490913276387}","{""lat"": 0.0008490924571376013, ""lng"": 0.001278399946812031}",12377.784364501838,"{""lat"": 94.08689096246962, ""lng"": 88.9618594062049}","{""lat"": 394.0868909624696, ""lng"": 388.9618594062049}"
260,E00023815,"{""lat"": 51.5210558449123, ""lng"": -0.15506821514733132}",1.0665385905132366e-06,"{""lng_min"": -0.155901583632034, ""lat_min"": 51.520484179057476, ""lng_max"": -0.154442557756253, ""lat_max"": 51.521725624585514}","{""lat"": 0.0006697796732169081, ""lng"": 0.0008333684847026679}",8233.306394501236,"{""lat"": 75.53348851320334, ""lng"": 57.554290449479595}","{""lat"": 375.53348851320334, ""lng"": 357.5542904494796}"
261,E00023611,"{""lat"": 51.52405814512183, ""lng"": -0.20403938127065357}",9.715049384083354e-07,"{""lng_min"": -0.204920033859205, ""lat_min"": 51.5233720620365, ""lng_max"": -0.202559646404784, ""lat_max"": 51.52495900016504}","{""lat"": 0.0009008550432128004, ""lng"": 0.0014797348658695808}",7499.0310190024975,"{""lat"": 99.23049701473792, ""lng"": 103.77994530135766}","{""lat"": 399.2304970147379, ""lng"": 403.77994530135766}"
