,OA,accounting,airport,amusement_park,aquarium,art_gallery,atm,bakery,bank,bar,beauty_salon,bicycle_store,book_store,bowling_alley,bus_station,cafe,campground,car_dealer,car_rental,car_repair,car_wash,casino,cemetery,church,city_hall,clothing_store,convenience_store,courthouse,dentist,department_store,doctor,drugstore,electrician,electronics_store,embassy,establishment,finance,fire_station,florist,food,funeral_home,furniture_store,gas_station,general_contractor,grocery_or_supermarket,gym,hair_care,hardware_store,health,hindu_temple,home_goods_store,hospital,insurance_agency,jewelry_store,laundry,lawyer,library,liquor_store,local_government_office,locksmith,lodging,meal_delivery,meal_takeaway,mosque,movie_rental,movie_theater,moving_company,museum,night_club,painter,park,parking,pet_store,pharmacy,physiotherapist,place_of_worship,plumber,point_of_interest,police,post_office,premise,primary_school,real_estate_agency,restaurant,roofing_contractor,school,secondary_school,shoe_store,shopping_mall,spa,stadium,storage,store,subway_station,supermarket,synagogue,taxi_stand,tourist_attraction,train_station,transit_station,travel_agency,university,veterinary_care,zoo
480,E00023575,7.0,0.0,0.0,0.0,4.0,5.0,2.0,0.0,14.0,5.0,0.0,3.0,0.0,8.0,13.0,0.0,1.0,7.0,1.0,3.0,0.0,0.0,5.0,0.0,6.0,7.0,0.0,2.0,1.0,8.0,0.0,4.0,7.0,0.0,613.0,33.0,0.0,0.0,68.0,1.0,2.0,0.0,14.0,10.0,2.0,17.0,1.0,59.0,0.0,20.0,3.0,0.0,2.0,2.0,4.0,1.0,0.0,4.0,0.0,30.0,4.0,12.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,2.0,10.0,0.0,6.0,1.0,6.0,5.0,613.0,0.0,1.0,4.0,1.0,12.0,37.0,1.0,12.0,0.0,0.0,2.0,0.0,0.0,5.0,78.0,2.0,8.0,0.0,1.0,2.0,0.0,13.0,9.0,1.0,0.0,0.0
481,E00175221,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,106.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,106.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0
482,E00024135,7.0,1.0,0.0,0.0,7.0,1.0,5.0,7.0,26.0,14.0,0.0,2.0,0.0,4.0,24.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,70.0,3.0,0.0,2.0,4.0,9.0,2.0,1.0,11.0,3.0,817.0,95.0,0.0,2.0,104.0,0.0,3.0,0.0,26.0,5.0,5.0,12.0,0.0,64.0,0.0,33.0,0.0,0.0,29.0,1.0,9.0,0.0,2.0,2.0,1.0,11.0,1.0,9.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,7.0,5.0,2.0,0.0,817.0,0.0,0.0,2.0,1.0,44.0,70.0,0.0,5.0,0.0,18.0,4.0,5.0,0.0,2.0,223.0,1.0,4.0,0.0,0.0,1.0,0.0,8.0,2.0,5.0,0.0,0.0
483,E00023471,1.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,7.0,7.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,2.0,0.0,43.0,2.0,0.0,1.0,1.0,2.0,0.0,5.0,3.0,0.0,367.0,6.0,0.0,1.0,35.0,0.0,5.0,0.0,12.0,4.0,5.0,8.0,0.0,34.0,0.0,14.0,0.0,0.0,7.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,3.0,0.0,0.0,2.0,2.0,367.0,0.0,0.0,2.0,1.0,11.0,24.0,0.0,9.0,0.0,2.0,0.0,2.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,1.0,1.0,0.0
484,E00023622,3.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,9.0,1.0,0.0,2.0,0.0,1.0,6.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,2.0,2.0,347.0,11.0,0.0,0.0,29.0,0.0,0.0,0.0,7.0,3.0,0.0,2.0,0.0,18.0,0.0,8.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,92.0,1.0,4.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,7.0,0.0,0.0,0.0,3.0,0.0,347.0,0.0,0.0,5.0,0.0,6.0,19.0,1.0,4.0,0.0,0.0,0.0,4.0,0.0,1.0,30.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,4.0,1.0,3.0,0.0
485,E00024002,2.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,1.0,343.0,13.0,0.0,2.0,19.0,0.0,0.0,0.0,7.0,4.0,0.0,5.0,0.0,26.0,0.0,1.0,1.0,0.0,1.0,4.0,3.0,0.0,1.0,0.0,1.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,2.0,343.0,1.0,1.0,2.0,0.0,5.0,11.0,3.0,8.0,0.0,0.0,0.0,3.0,0.0,1.0,27.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0
486,E00175239,4.0,0.0,0.0,0.0,2.0,5.0,6.0,3.0,15.0,10.0,0.0,1.0,0.0,1.0,20.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,11.0,4.0,3.0,6.0,1.0,16.0,0.0,2.0,2.0,1.0,803.0,40.0,0.0,2.0,88.0,1.0,2.0,2.0,19.0,7.0,6.0,16.0,1.0,77.0,0.0,6.0,3.0,1.0,1.0,7.0,1.0,0.0,2.0,2.0,2.0,53.0,4.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,4.0,2.0,5.0,0.0,803.0,0.0,1.0,3.0,0.0,29.0,57.0,2.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,77.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,12.0,2.0,0.0,0.0
487,E00024096,2.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,4.0,0.0,9.0,0.0,3.0,4.0,0.0,335.0,8.0,0.0,0.0,30.0,0.0,1.0,0.0,23.0,1.0,2.0,5.0,1.0,33.0,0.0,9.0,6.0,0.0,3.0,2.0,2.0,0.0,2.0,1.0,0.0,3.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,1.0,2.0,335.0,0.0,0.0,12.0,1.0,5.0,20.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,31.0,1.0,1.0,0.0,1.0,1.0,0.0,10.0,2.0,0.0,0.0,0.0
488,E00023649,9.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,14.0,5.0,0.0,2.0,0.0,1.0,15.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0,0.0,14.0,0.0,3.0,3.0,1.0,609.0,25.0,0.0,0.0,67.0,0.0,0.0,0.0,7.0,5.0,4.0,8.0,1.0,93.0,0.0,8.0,23.0,0.0,2.0,2.0,2.0,0.0,2.0,4.0,2.0,100.0,0.0,9.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,4.0,2.0,2.0,1.0,609.0,0.0,1.0,1.0,0.0,15.0,44.0,1.0,11.0,2.0,0.0,1.0,3.0,0.0,0.0,64.0,0.0,3.0,0.0,2.0,3.0,0.0,4.0,11.0,4.0,0.0,0.0
489,E00023588,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,3.0,0.0,151.0,5.0,0.0,0.0,17.0,1.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,13.0,0.0,4.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,151.0,0.0,1.0,2.0,2.0,2.0,14.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0
490,E00023811,2.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,6.0,24.0,0.0,2.0,0.0,2.0,7.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,22.0,0.0,0.0,74.0,0.0,323.0,0.0,1.0,1.0,1.0,989.0,20.0,0.0,0.0,23.0,0.0,4.0,0.0,8.0,0.0,2.0,17.0,0.0,663.0,0.0,9.0,81.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,3.0,4.0,1.0,1.0,989.0,0.0,0.0,1.0,0.0,6.0,18.0,1.0,6.0,0.0,3.0,0.0,16.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,3.0,0.0,0.0
491,E00023822,11.0,0.0,0.0,0.0,6.0,4.0,3.0,3.0,9.0,14.0,0.0,1.0,0.0,6.0,21.0,0.0,2.0,5.0,2.0,0.0,0.0,0.0,2.0,0.0,7.0,5.0,0.0,9.0,0.0,6.0,0.0,2.0,8.0,3.0,719.0,61.0,0.0,0.0,76.0,0.0,4.0,0.0,21.0,5.0,4.0,12.0,2.0,63.0,0.0,10.0,4.0,0.0,2.0,3.0,8.0,1.0,1.0,0.0,1.0,12.0,0.0,14.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,4.0,0.0,4.0,0.0,3.0,3.0,719.0,0.0,1.0,2.0,0.0,22.0,48.0,3.0,2.0,0.0,1.0,2.0,9.0,0.0,5.0,77.0,1.0,3.0,0.0,0.0,4.0,0.0,9.0,13.0,8.0,1.0,0.0
492,E00023823,5.0,0.0,0.0,0.0,10.0,2.0,3.0,2.0,12.0,14.0,0.0,2.0,0.0,2.0,13.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,45.0,1.0,0.0,4.0,0.0,38.0,0.0,0.0,4.0,3.0,610.0,31.0,0.0,1.0,60.0,0.0,4.0,0.0,23.0,1.0,3.0,13.0,1.0,116.0,0.0,14.0,20.0,1.0,1.0,0.0,5.0,1.0,1.0,0.0,1.0,14.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,0.0,2.0,1.0,4.0,2.0,610.0,0.0,0.0,2.0,0.0,15.0,48.0,1.0,8.0,0.0,5.0,1.0,12.0,0.0,0.0,99.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,10.0,0.0,0.0
493,E00023686,3.0,0.0,0.0,0.0,8.0,5.0,3.0,6.0,8.0,41.0,0.0,2.0,0.0,5.0,8.0,0.0,2.0,5.0,4.0,0.0,0.0,0.0,6.0,0.0,22.0,1.0,0.0,4.0,0.0,7.0,1.0,12.0,5.0,2.0,537.0,54.0,0.0,2.0,35.0,0.0,5.0,1.0,28.0,4.0,1.0,23.0,0.0,61.0,0.0,12.0,1.0,0.0,4.0,3.0,2.0,0.0,0.0,1.0,0.0,12.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,3.0,2.0,0.0,3.0,2.0,7.0,9.0,537.0,0.0,0.0,3.0,0.0,18.0,21.0,2.0,3.0,0.0,2.0,1.0,19.0,0.0,1.0,84.0,0.0,2.0,1.0,0.0,3.0,0.0,9.0,5.0,0.0,0.0,0.0
494,E00024117,3.0,0.0,0.0,0.0,10.0,2.0,2.0,3.0,15.0,6.0,0.0,1.0,0.0,3.0,9.0,0.0,10.0,8.0,8.0,1.0,0.0,0.0,3.0,0.0,26.0,1.0,0.0,1.0,0.0,2.0,0.0,19.0,1.0,7.0,913.0,132.0,0.0,4.0,56.0,0.0,2.0,1.0,45.0,1.0,9.0,8.0,0.0,27.0,0.0,19.0,1.0,2.0,5.0,3.0,6.0,2.0,1.0,3.0,0.0,22.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,0.0,1.0,5.0,8.0,0.0,1.0,2.0,5.0,1.0,913.0,0.0,0.0,3.0,1.0,36.0,42.0,1.0,3.0,0.0,6.0,1.0,7.0,0.0,3.0,102.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,2.0,3.0,0.0,0.0
495,E00175276,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,4.0,0.0,228.0,5.0,0.0,0.0,33.0,0.0,3.0,0.0,12.0,1.0,0.0,9.0,1.0,27.0,0.0,9.0,5.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,4.0,6.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,1.0,0.0,3.0,1.0,228.0,0.0,0.0,8.0,1.0,10.0,24.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,0.0,0.0
496,E00023668,3.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,20.0,8.0,0.0,1.0,0.0,5.0,8.0,0.0,0.0,4.0,1.0,2.0,1.0,0.0,1.0,0.0,60.0,0.0,0.0,5.0,1.0,7.0,0.0,7.0,0.0,11.0,520.0,46.0,0.0,1.0,45.0,0.0,3.0,0.0,20.0,0.0,2.0,4.0,1.0,35.0,0.0,11.0,1.0,1.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,10.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,4.0,4.0,0.0,1.0,0.0,1.0,4.0,520.0,0.0,0.0,2.0,0.0,12.0,38.0,1.0,4.0,0.0,12.0,2.0,9.0,0.0,2.0,112.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,2.0,0.0,0.0,0.0
497,E00023867,3.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,10.0,0.0,321.0,7.0,0.0,1.0,22.0,1.0,1.0,0.0,13.0,2.0,2.0,3.0,0.0,25.0,0.0,16.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,1.0,321.0,0.0,1.0,3.0,2.0,6.0,9.0,0.0,7.0,1.0,3.0,1.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0
498,E00023840,16.0,0.0,0.0,0.0,8.0,5.0,5.0,7.0,21.0,17.0,0.0,3.0,0.0,2.0,18.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,57.0,2.0,0.0,16.0,1.0,20.0,0.0,1.0,19.0,1.0,1104.0,119.0,0.0,2.0,89.0,0.0,11.0,0.0,49.0,5.0,8.0,23.0,1.0,125.0,0.0,43.0,6.0,1.0,9.0,2.0,16.0,1.0,1.0,2.0,1.0,18.0,2.0,11.0,0.0,0.0,1.0,4.0,2.0,1.0,0.0,5.0,4.0,0.0,6.0,3.0,5.0,1.0,1104.0,0.0,0.0,4.0,0.0,47.0,68.0,0.0,16.0,0.0,7.0,0.0,13.0,0.0,3.0,175.0,0.0,2.0,0.0,0.0,4.0,0.0,5.0,9.0,3.0,0.0,0.0
499,E00023439,3.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,11.0,0.0,1.0,3.0,0.0,211.0,8.0,0.0,1.0,28.0,0.0,0.0,0.0,7.0,1.0,5.0,7.0,0.0,31.0,0.0,6.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,211.0,0.0,1.0,1.0,0.0,4.0,17.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,30.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,1.0,0.0
500,E00023644,12.0,0.0,0.0,0.0,1.0,8.0,5.0,7.0,11.0,20.0,0.0,3.0,0.0,4.0,14.0,0.0,3.0,6.0,2.0,0.0,5.0,0.0,11.0,0.0,7.0,2.0,0.0,7.0,2.0,4.0,0.0,3.0,8.0,4.0,772.0,54.0,0.0,1.0,67.0,0.0,3.0,0.0,20.0,7.0,4.0,25.0,1.0,52.0,1.0,10.0,3.0,1.0,7.0,3.0,7.0,0.0,1.0,4.0,1.0,56.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,4.0,4.0,0.0,4.0,1.0,13.0,4.0,772.0,0.0,1.0,4.0,2.0,32.0,39.0,1.0,11.0,1.0,1.0,2.0,4.0,0.0,2.0,93.0,0.0,5.0,0.0,2.0,3.0,0.0,5.0,26.0,1.0,0.0,0.0
501,E00024123,12.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,13.0,7.0,1.0,2.0,0.0,0.0,16.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,15.0,1.0,0.0,5.0,0.0,3.0,0.0,1.0,10.0,1.0,761.0,41.0,0.0,1.0,44.0,0.0,3.0,0.0,24.0,3.0,6.0,10.0,1.0,65.0,0.0,13.0,2.0,1.0,1.0,4.0,4.0,0.0,1.0,1.0,1.0,18.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,4.0,2.0,761.0,0.0,1.0,0.0,0.0,15.0,31.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,3.0,68.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,22.0,11.0,0.0,0.0
502,E00023782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,132.0,5.0,0.0,1.0,13.0,0.0,1.0,0.0,8.0,1.0,1.0,1.0,0.0,17.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,132.0,0.0,1.0,2.0,0.0,2.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
503,E00023661,3.0,0.0,0.0,0.0,4.0,4.0,2.0,4.0,17.0,8.0,0.0,1.0,0.0,3.0,12.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,3.0,0.0,10.0,3.0,0.0,2.0,1.0,11.0,0.0,1.0,2.0,3.0,798.0,88.0,0.0,1.0,62.0,0.0,2.0,0.0,31.0,2.0,8.0,3.0,0.0,93.0,0.0,10.0,1.0,2.0,2.0,3.0,4.0,0.0,3.0,3.0,1.0,16.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,4.0,0.0,2.0,6.0,5.0,1.0,798.0,0.0,2.0,0.0,1.0,22.0,40.0,2.0,15.0,1.0,2.0,2.0,3.0,0.0,1.0,65.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0,8.0,3.0,0.0,0.0
504,E00023966,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,4.0,3.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,1.0,280.0,9.0,0.0,1.0,21.0,0.0,0.0,0.0,5.0,5.0,0.0,4.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,2.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0,2.0,1.0,280.0,1.0,1.0,3.0,1.0,2.0,9.0,4.0,8.0,0.0,0.0,0.0,3.0,0.0,1.0,22.0,1.0,2.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0
505,E00175250,5.0,0.0,0.0,0.0,14.0,4.0,10.0,0.0,46.0,30.0,0.0,3.0,1.0,19.0,39.0,0.0,2.0,13.0,4.0,2.0,2.0,0.0,6.0,0.0,16.0,7.0,1.0,6.0,1.0,12.0,0.0,5.0,13.0,23.0,1434.0,65.0,0.0,3.0,165.0,0.0,2.0,2.0,37.0,6.0,12.0,21.0,0.0,90.0,0.0,13.0,2.0,1.0,7.0,9.0,4.0,4.0,5.0,1.0,0.0,97.0,2.0,10.0,1.0,0.0,2.0,7.0,6.0,7.0,6.0,9.0,18.0,1.0,1.0,3.0,7.0,2.0,1434.0,0.0,0.0,16.0,1.0,34.0,103.0,1.0,30.0,1.0,1.0,0.0,13.0,0.0,2.0,140.0,2.0,5.0,0.0,1.0,27.0,0.0,42.0,19.0,19.0,2.0,0.0
506,E00023767,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,5.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,122.0,14.0,0.0,0.0,16.0,0.0,0.0,0.0,3.0,2.0,0.0,3.0,0.0,6.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0,122.0,0.0,1.0,4.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0
507,E00023987,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,4.0,5.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,216.0,9.0,0.0,1.0,22.0,0.0,1.0,2.0,6.0,3.0,0.0,6.0,1.0,27.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,26.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,216.0,0.0,1.0,2.0,0.0,4.0,12.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0
508,E00024018,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,152.0,6.0,0.0,0.0,8.0,0.0,0.0,0.0,6.0,2.0,1.0,3.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,152.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,E00023535,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,4.0,2.0,0.0,1.0,0.0,2.0,4.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,193.0,5.0,0.0,0.0,10.0,0.0,1.0,0.0,7.0,1.0,0.0,2.0,0.0,7.0,0.0,5.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,1.0,0.0,3.0,0.0,193.0,1.0,0.0,3.0,0.0,6.0,5.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,1.0,0.0,0.0
510,E00024092,4.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,0.0,6.0,0.0,14.0,0.0,3.0,5.0,0.0,376.0,12.0,0.0,0.0,57.0,1.0,4.0,0.0,16.0,9.0,2.0,8.0,1.0,49.0,0.0,12.0,6.0,0.0,0.0,2.0,3.0,0.0,2.0,1.0,0.0,6.0,7.0,18.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,14.0,0.0,3.0,0.0,2.0,1.0,376.0,0.0,1.0,14.0,1.0,7.0,32.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,52.0,0.0,5.0,0.0,0.0,1.0,0.0,15.0,2.0,0.0,0.0,0.0
511,E00023988,1.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,5.0,5.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,266.0,8.0,0.0,2.0,27.0,0.0,1.0,0.0,8.0,5.0,0.0,8.0,0.0,17.0,0.0,4.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,35.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,266.0,0.0,1.0,1.0,0.0,5.0,14.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,32.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0
