,OA,[total] - worker_count,[total] - student_count,[total] - tourist_count,[total] - shopper_count,[total] - leisurer_count,[total] - chorer_count,[total] - total_count,[per_effective_area_square_meter] - worker_count,[per_effective_area_square_meter] - student_count,[per_effective_area_square_meter] - tourist_count,[per_effective_area_square_meter] - shopper_count,[per_effective_area_square_meter] - leisurer_count,[per_effective_area_square_meter] - chorer_count,[per_effective_area_square_meter] - total_count,[%_of_borough_total] - [per_effective_area_square_meter] - worker,[%_of_borough_total] - [per_effective_area_square_meter] - student,[%_of_borough_total] - [per_effective_area_square_meter] - tourist,[%_of_borough_total] - [per_effective_area_square_meter] - shopper,[%_of_borough_total] - [per_effective_area_square_meter] - leisurer,[%_of_borough_total] - [per_effective_area_square_meter] - chorer,[shared_scale] - [%_of_borough_total] - [per_effective_area_square_meter] - worker,[shared_scale] - [%_of_borough_total] - [per_effective_area_square_meter] - student,[shared_scale] - [%_of_borough_total] - [per_effective_area_square_meter] - tourist,[shared_scale] - [%_of_borough_total] - [per_effective_area_square_meter] - shopper,[shared_scale] - [%_of_borough_total] - [per_effective_area_square_meter] - leisurer,[shared_scale] - [%_of_borough_total] - [per_effective_area_square_meter] - chorer
762,E00023909,266.249,33.069,28.74,40.192,36.36,30.767,435.377,1.828,0.227,0.197,0.276,0.25,0.211,2.989,0.046,0.041,0.04,0.035,0.036,0.054,0.046,0.041,0.04,0.035,0.036,0.054
763,E00023988,338.534,36.012,48.58,72.792,85.924,34.034,615.877,4.742,0.504,0.68,1.02,1.204,0.477,8.627,0.12,0.091,0.139,0.129,0.171,0.122,0.12,0.091,0.139,0.129,0.171,0.122
764,E00024044,417.522,51.406,52.059,79.19,73.222,48.15,721.55,5.475,0.674,0.683,1.038,0.96,0.631,9.462,0.139,0.122,0.14,0.132,0.136,0.162,0.139,0.122,0.14,0.132,0.136,0.162
765,E00175269,514.657,82.109,82.987,227.363,73.212,55.502,1035.829,4.953,0.79,0.799,2.188,0.705,0.534,9.969,0.125,0.142,0.163,0.278,0.1,0.137,0.125,0.142,0.163,0.278,0.1,0.137
766,E00023982,66.492,11.815,18.543,10.56,17.168,8.16,132.737,0.856,0.152,0.239,0.136,0.221,0.105,1.708,0.022,0.028,0.049,0.017,0.031,0.027,0.022,0.028,0.049,0.017,0.031,0.027
767,E00023444,305.333,72.926,29.237,45.236,42.771,43.158,538.66,2.266,0.541,0.217,0.336,0.317,0.32,3.998,0.057,0.098,0.045,0.043,0.045,0.082,0.057,0.098,0.045,0.043,0.045,0.082
768,E00024127,1483.343,205.313,162.014,272.35,251.907,119.771,2494.697,9.408,1.302,1.028,1.727,1.598,0.76,15.823,0.238,0.235,0.21,0.219,0.227,0.195,0.238,0.235,0.21,0.219,0.227,0.195
769,E00023547,253.005,67.775,31.826,44.508,50.519,29.968,477.602,2.292,0.614,0.288,0.403,0.458,0.271,4.326,0.058,0.111,0.059,0.051,0.065,0.069,0.058,0.111,0.059,0.051,0.065,0.069
770,E00023462,200.401,36.024,30.321,61.817,39.043,24.534,392.14,2.314,0.416,0.35,0.714,0.451,0.283,4.529,0.059,0.075,0.072,0.09,0.064,0.073,0.059,0.075,0.072,0.09,0.064,0.073
771,E00023752,245.315,59.248,31.241,37.085,37.485,28.559,438.933,2.336,0.564,0.298,0.353,0.357,0.272,4.18,0.059,0.102,0.061,0.045,0.051,0.07,0.059,0.102,0.061,0.045,0.051,0.07
772,E00023871,258.987,51.181,32.321,73.391,46.207,29.28,491.368,2.162,0.427,0.27,0.613,0.386,0.244,4.102,0.055,0.077,0.055,0.078,0.055,0.063,0.055,0.077,0.055,0.078,0.055,0.063
773,E00023841,2662.525,254.418,193.186,338.402,351.779,179.787,3980.097,18.008,1.721,1.307,2.289,2.379,1.216,26.92,0.456,0.31,0.267,0.291,0.338,0.312,0.456,0.31,0.267,0.291,0.338,0.312
774,E00175279,304.007,34.879,28.605,58.284,52.88,29.147,507.804,2.623,0.301,0.247,0.503,0.456,0.252,4.382,0.066,0.054,0.05,0.064,0.065,0.064,0.066,0.054,0.05,0.064,0.065,0.064
775,E00023792,201.577,28.605,23.845,32.419,47.244,23.352,357.042,1.827,0.259,0.216,0.294,0.428,0.212,3.237,0.046,0.047,0.044,0.037,0.061,0.054,0.046,0.047,0.044,0.037,0.061,0.054
776,E00023713,317.93,53.276,42.761,39.569,64.497,30.445,548.477,3.483,0.584,0.468,0.433,0.706,0.333,6.008,0.088,0.105,0.096,0.055,0.1,0.086,0.088,0.105,0.096,0.055,0.1,0.086
777,E00023963,397.444,73.03,60.988,82.565,100.695,43.834,758.556,5.479,1.007,0.841,1.138,1.388,0.604,10.456,0.139,0.181,0.172,0.144,0.197,0.155,0.139,0.181,0.172,0.144,0.197,0.155
778,E00175242,519.969,62.147,35.248,63.509,47.908,43.818,772.599,4.03,0.482,0.273,0.492,0.371,0.34,5.988,0.102,0.087,0.056,0.063,0.053,0.087,0.102,0.087,0.056,0.063,0.053,0.087
779,E00175273,629.62,107.352,91.481,250.365,87.54,70.661,1237.019,6.947,1.184,1.009,2.762,0.966,0.78,13.648,0.176,0.213,0.206,0.35,0.137,0.2,0.176,0.213,0.206,0.35,0.137,0.2
780,E00175180,1046.847,119.119,121.629,229.172,192.936,100.687,1810.39,8.142,0.927,0.946,1.782,1.501,0.783,14.081,0.206,0.167,0.193,0.226,0.213,0.201,0.206,0.167,0.193,0.226,0.213,0.201
781,E00023525,1505.727,190.98,155.553,276.465,251.355,146.747,2526.827,12.164,1.543,1.257,2.233,2.031,1.185,20.413,0.308,0.278,0.257,0.283,0.288,0.304,0.308,0.278,0.257,0.283,0.288,0.304
