,OA,worker_units,student_units,tourist_units,shopper_units,leisurer_units,chorer_units,[per_effective_area_square_meter] - worker_units,[per_effective_area_square_meter] - student_units,[per_effective_area_square_meter] - tourist_units,[per_effective_area_square_meter] - shopper_units,[per_effective_area_square_meter] - leisurer_units,[per_effective_area_square_meter] - chorer_units,[%_of_borough_total] - [per_effective_area_square_meter] - worker_units,[%_of_borough_total] - [per_effective_area_square_meter] - student_units,[%_of_borough_total] - [per_effective_area_square_meter] - tourist_units,[%_of_borough_total] - [per_effective_area_square_meter] - shopper_units,[%_of_borough_total] - [per_effective_area_square_meter] - leisurer_units,[%_of_borough_total] - [per_effective_area_square_meter] - chorer_units,[per_effective_area_square_meter] - total_units,[%_of_OA_total] - [per_effective_area_square_meter] - worker_units,[%_of_OA_total] - [per_effective_area_square_meter] - student_units,[%_of_OA_total] - [per_effective_area_square_meter] - tourist_units,[%_of_OA_total] - [per_effective_area_square_meter] - shopper_units,[%_of_OA_total] - [per_effective_area_square_meter] - leisurer_units,[%_of_OA_total] - [per_effective_area_square_meter] - chorer_units,worker_value,student_value,tourist_value,shopper_value,leisurer_value,chorer_value,total_value,[per_effective_area_square_meter] - worker_value,[per_effective_area_square_meter] - student_value,[per_effective_area_square_meter] - tourist_value,[per_effective_area_square_meter] - shopper_value,[per_effective_area_square_meter] - leisurer_value,[per_effective_area_square_meter] - chorer_value,[per_effective_area_square_meter] - total_value
672,E00024041,81.217,67.467,75.977,69.538,67.101,99.011,0.987,0.82,0.924,0.845,0.816,1.204,0.098,0.094,0.107,0.093,0.092,0.115,5.596,17.638,14.653,16.512,15.1,14.582,21.515,98.271,81.634,91.931,84.14,81.191,119.802,556.968,1.195,0.992,1.118,1.023,0.987,1.456,6.771
673,E00023504,344.072,271.33,294.296,300.075,288.668,344.595,2.862,2.257,2.448,2.496,2.401,2.867,0.284,0.259,0.282,0.273,0.271,0.273,15.331,18.668,14.722,15.968,16.281,15.661,18.701,416.321,328.305,356.093,363.086,349.283,416.954,2230.041,3.463,2.731,2.962,3.02,2.906,3.468,18.551
674,E00023972,56.577,59.935,60.535,48.62,57.833,52.221,0.315,0.334,0.337,0.271,0.322,0.291,0.031,0.038,0.039,0.03,0.036,0.028,1.87,16.845,17.861,18.021,14.492,17.219,15.561,68.457,72.52,73.246,58.829,69.977,63.187,406.217,0.381,0.404,0.408,0.328,0.39,0.352,2.261
675,E00023668,214.299,162.33,215.539,285.192,201.52,211.312,1.338,1.014,1.346,1.781,1.258,1.32,0.133,0.117,0.155,0.195,0.142,0.126,8.057,16.607,12.585,16.706,22.105,15.614,16.383,259.298,196.416,260.798,345.077,243.836,255.684,1561.11,1.619,1.227,1.629,2.155,1.523,1.597,9.749
676,E00023573,151.557,135.97,135.942,178.002,129.733,178.468,1.664,1.493,1.492,1.954,1.424,1.959,0.165,0.172,0.172,0.214,0.161,0.187,9.986,16.663,14.951,14.941,19.567,14.26,19.617,183.381,164.521,164.487,215.379,156.975,215.943,1100.687,2.013,1.806,1.806,2.364,1.723,2.371,12.084
677,E00175212,435.328,265.48,288.583,289.056,334.806,339.186,2.939,1.793,1.949,1.952,2.261,2.29,0.292,0.206,0.225,0.214,0.256,0.218,13.184,22.292,13.6,14.783,14.806,17.15,17.37,526.739,321.226,349.18,349.753,405.109,410.409,2362.417,3.557,2.169,2.358,2.362,2.735,2.771,15.951
678,E00024091,59.711,80.725,49.138,46.684,51.645,57.009,0.523,0.707,0.431,0.409,0.453,0.5,0.052,0.081,0.05,0.045,0.051,0.048,3.023,17.301,23.387,14.257,13.53,14.985,16.54,72.249,97.676,59.456,56.487,62.49,68.98,417.338,0.633,0.856,0.521,0.495,0.548,0.604,3.657
679,E00024010,69.776,55.221,53.629,50.713,56.04,78.986,0.964,0.763,0.741,0.7,0.774,1.091,0.096,0.088,0.085,0.077,0.087,0.104,5.033,19.154,15.16,14.723,13.908,15.379,21.677,84.428,66.816,64.89,61.362,67.807,95.572,440.875,1.166,0.923,0.896,0.847,0.936,1.32,6.088
680,E00023901,12.695,9.376,10.756,10.226,8.957,18.744,0.205,0.151,0.174,0.165,0.145,0.303,0.02,0.017,0.02,0.018,0.016,0.029,1.143,17.935,13.211,15.223,14.436,12.686,26.509,15.361,11.345,13.015,12.373,10.838,22.68,85.611,0.248,0.183,0.21,0.2,0.175,0.366,1.382
681,E00023762,306.902,259.558,272.962,332.413,266.062,368.248,1.339,1.132,1.19,1.45,1.16,1.606,0.133,0.13,0.137,0.159,0.131,0.153,7.877,16.999,14.371,15.107,18.408,14.726,20.388,371.346,314.061,330.279,402.214,321.93,445.574,2185.404,1.62,1.37,1.44,1.754,1.404,1.943,9.531
682,E00023852,37.568,45.387,31.754,27.558,29.696,38.59,0.272,0.329,0.23,0.2,0.215,0.28,0.027,0.038,0.027,0.022,0.024,0.027,1.526,17.824,21.56,15.072,13.106,14.089,18.349,45.457,54.917,38.422,33.345,35.932,46.693,254.765,0.329,0.398,0.278,0.242,0.26,0.338,1.846
683,E00024109,538.194,342.979,407.175,426.774,437.906,460.299,2.194,1.398,1.66,1.74,1.785,1.876,0.218,0.161,0.191,0.191,0.202,0.179,10.653,20.595,13.123,15.582,16.333,16.756,17.61,651.205,414.999,492.675,516.389,529.859,556.954,3162.08,2.654,1.692,2.008,2.105,2.16,2.27,12.889
684,E00023682,106.717,81.261,102.145,61.352,74.302,104.076,0.479,0.364,0.458,0.275,0.333,0.467,0.048,0.042,0.053,0.03,0.038,0.045,2.376,20.16,15.32,19.276,11.574,14.015,19.655,129.126,98.324,123.594,74.235,89.904,125.93,641.113,0.579,0.441,0.554,0.333,0.403,0.565,2.876
685,E00023497,317.215,221.583,228.209,232.905,228.62,324.221,2.947,2.059,2.12,2.164,2.124,3.013,0.293,0.237,0.244,0.237,0.24,0.287,14.427,20.427,14.272,14.695,15.0,14.722,20.884,383.825,268.112,276.129,281.811,276.626,392.302,1878.804,3.566,2.491,2.566,2.619,2.57,3.645,17.457
686,E00023416,76.935,61.164,42.335,44.378,38.349,95.037,1.384,1.101,0.762,0.799,0.69,1.71,0.138,0.127,0.088,0.088,0.078,0.163,6.446,21.471,17.08,11.821,12.395,10.704,26.528,93.09,74.007,51.225,53.697,46.402,114.993,433.413,1.675,1.332,0.922,0.966,0.835,2.069,7.799
687,E00023474,139.956,121.233,119.459,142.328,127.559,182.489,3.394,2.94,2.897,3.451,3.093,4.425,0.337,0.338,0.334,0.378,0.35,0.422,20.2,16.802,14.554,14.342,17.084,15.312,21.906,169.344,146.69,144.543,172.214,154.344,220.809,1007.945,4.107,3.557,3.505,4.176,3.743,5.355,24.442
688,E00023515,184.399,174.707,183.603,162.024,172.083,196.327,2.084,1.974,2.075,1.831,1.945,2.219,0.207,0.227,0.239,0.201,0.22,0.212,12.128,17.183,16.276,17.109,15.097,16.037,18.297,223.12,211.392,222.156,196.046,208.217,237.552,1298.484,2.522,2.389,2.511,2.216,2.353,2.685,14.675
689,E00023491,304.177,208.777,218.831,196.044,219.768,291.62,2.66,1.826,1.914,1.714,1.922,2.55,0.264,0.21,0.221,0.188,0.217,0.243,12.586,21.135,14.508,15.207,13.618,15.271,20.261,368.049,252.617,264.782,237.21,265.915,352.855,1741.428,3.219,2.209,2.316,2.075,2.326,3.086,15.23
690,E00023707,37.546,38.391,36.317,28.41,32.111,39.678,0.44,0.45,0.425,0.333,0.376,0.465,0.044,0.052,0.049,0.036,0.043,0.044,2.489,17.678,18.08,17.075,13.379,15.106,18.682,45.43,46.452,43.943,34.376,38.854,48.01,257.064,0.532,0.544,0.515,0.403,0.455,0.562,3.01
691,E00023786,70.864,85.462,52.001,61.943,54.69,93.948,0.683,0.824,0.501,0.597,0.527,0.906,0.068,0.095,0.058,0.065,0.06,0.086,4.038,16.914,20.406,12.407,14.785,13.051,22.437,85.744,103.408,62.92,74.95,66.174,113.675,506.871,0.826,0.997,0.606,0.722,0.638,1.096,4.886
692,E00175210,63.449,57.542,49.299,58.973,44.768,66.559,0.67,0.607,0.52,0.622,0.472,0.702,0.067,0.07,0.06,0.068,0.053,0.067,3.593,18.647,16.894,14.473,17.311,13.137,19.538,76.772,69.625,59.651,71.356,54.169,80.535,412.108,0.81,0.735,0.629,0.753,0.572,0.85,4.349
693,E00023857,29.978,40.998,28.011,25.249,28.524,31.697,0.263,0.36,0.246,0.221,0.25,0.278,0.026,0.041,0.028,0.024,0.028,0.027,1.618,16.255,22.25,15.204,13.659,15.451,17.182,36.273,49.607,33.893,30.551,34.514,38.353,223.19,0.318,0.435,0.297,0.268,0.303,0.336,1.957
694,E00175241,255.805,209.083,228.365,236.241,242.141,286.959,1.913,1.563,1.707,1.766,1.81,2.146,0.19,0.18,0.197,0.193,0.205,0.205,10.905,17.542,14.333,15.653,16.194,16.598,19.679,309.52,252.987,276.318,285.847,292.986,347.215,1764.873,2.314,1.892,2.066,2.137,2.191,2.596,13.196
695,E00023818,450.837,376.915,311.871,295.217,317.287,431.138,2.188,1.83,1.514,1.433,1.54,2.093,0.217,0.21,0.175,0.157,0.174,0.2,10.598,20.645,17.267,14.286,13.521,14.531,19.749,545.505,456.061,377.358,357.207,383.912,521.669,2641.713,2.648,2.214,1.832,1.734,1.864,2.532,12.823
696,E00023899,193.863,161.048,159.613,150.799,176.328,213.362,0.667,0.554,0.549,0.519,0.607,0.734,0.066,0.064,0.063,0.057,0.069,0.07,3.63,18.375,15.262,15.124,14.298,16.722,20.22,234.571,194.865,193.129,182.464,213.354,258.164,1276.547,0.807,0.67,0.665,0.628,0.734,0.888,4.392
697,E00023595,128.384,110.227,98.55,123.496,93.919,140.049,0.816,0.701,0.627,0.785,0.597,0.891,0.081,0.081,0.072,0.086,0.067,0.085,4.417,18.474,15.871,14.195,17.772,13.516,20.172,155.342,133.373,119.244,149.428,113.64,169.457,840.484,0.988,0.848,0.758,0.95,0.723,1.078,5.345
698,E00023514,119.73,119.198,100.204,114.04,100.17,135.447,1.173,1.167,0.981,1.117,0.981,1.327,0.117,0.134,0.113,0.122,0.111,0.127,6.746,17.388,17.299,14.542,16.558,14.542,19.671,144.871,144.228,121.245,137.986,121.204,163.889,833.423,1.419,1.413,1.188,1.352,1.187,1.605,8.163
699,E00023472,95.775,94.717,99.915,143.392,103.968,112.611,0.951,0.941,0.992,1.424,1.033,1.118,0.095,0.108,0.114,0.156,0.117,0.107,6.459,14.724,14.569,15.358,22.047,15.993,17.309,115.886,114.606,120.895,173.502,125.799,136.257,786.946,1.151,1.138,1.201,1.723,1.249,1.353,7.816
700,E00023865,166.27,173.938,147.289,196.117,140.615,200.998,1.295,1.354,1.147,1.527,1.095,1.565,0.129,0.156,0.132,0.167,0.124,0.149,7.983,16.222,16.961,14.368,19.128,13.717,19.604,201.184,210.462,178.217,237.298,170.142,243.204,1240.507,1.566,1.639,1.388,1.848,1.325,1.894,9.659
701,E00023697,204.98,176.365,201.252,175.445,222.668,202.777,1.16,0.998,1.139,0.993,1.26,1.147,0.115,0.115,0.131,0.109,0.142,0.109,6.697,17.321,14.902,17.008,14.828,18.814,17.127,248.022,213.399,243.511,212.285,269.424,245.357,1431.999,1.403,1.207,1.378,1.201,1.524,1.388,8.102
702,E00024134,493.819,437.825,502.554,572.932,676.932,438.089,3.269,2.899,3.327,3.793,4.482,2.9,0.325,0.333,0.384,0.415,0.507,0.276,20.67,15.815,14.025,16.096,18.35,21.684,14.03,597.512,529.761,608.082,693.238,819.076,530.08,3777.748,3.956,3.507,4.026,4.589,5.423,3.509,25.01
703,E00023616,103.881,126.186,74.178,86.479,75.444,107.253,0.994,1.208,0.71,0.828,0.722,1.027,0.099,0.139,0.082,0.091,0.082,0.098,5.489,18.109,22.008,12.935,15.085,13.154,18.71,125.694,152.683,89.754,104.638,91.286,129.774,693.829,1.203,1.462,0.859,1.002,0.874,1.242,6.642
704,E00024036,73.973,74.62,73.285,65.939,70.138,82.067,1.058,1.067,1.048,0.943,1.003,1.174,0.105,0.123,0.121,0.103,0.113,0.112,6.293,16.812,16.955,16.653,14.985,15.938,18.656,89.506,90.289,88.674,79.785,84.866,99.3,532.419,1.28,1.291,1.268,1.141,1.214,1.42,7.615
705,E00024052,203.692,161.785,188.32,204.158,201.136,240.434,1.977,1.571,1.828,1.982,1.953,2.334,0.196,0.181,0.211,0.217,0.221,0.223,11.645,16.977,13.491,15.698,17.02,16.771,20.043,246.464,195.757,227.864,247.028,243.371,290.921,1451.404,2.393,1.9,2.212,2.398,2.363,2.824,14.09
706,E00175194,971.646,903.927,927.186,1148.311,1112.943,921.037,3.201,2.978,3.055,3.783,3.666,3.034,0.318,0.342,0.352,0.414,0.414,0.289,19.717,16.235,15.104,15.494,19.186,18.593,15.388,1175.675,1093.736,1121.879,1389.436,1346.642,1114.439,7241.806,3.873,3.603,3.696,4.577,4.436,3.671,23.857
707,E00023856,41.363,63.096,29.029,34.701,29.457,54.948,0.383,0.585,0.269,0.322,0.273,0.509,0.038,0.067,0.031,0.035,0.031,0.049,2.341,16.361,24.989,11.491,13.755,11.662,21.743,50.049,76.345,35.125,41.988,35.642,66.486,305.634,0.464,0.707,0.325,0.389,0.33,0.616,2.832
708,E00023947,310.911,264.156,256.936,210.443,239.596,272.025,1.597,1.357,1.32,1.081,1.231,1.397,0.159,0.156,0.152,0.118,0.139,0.133,7.983,20.005,16.999,16.535,13.541,15.42,17.5,376.197,319.624,310.888,254.632,289.907,329.146,1880.394,1.933,1.642,1.597,1.308,1.489,1.691,9.66
709,E00024048,635.548,515.792,532.074,544.35,562.909,583.016,2.262,1.836,1.894,1.938,2.004,2.075,0.225,0.211,0.218,0.212,0.227,0.198,12.009,18.836,15.289,15.772,16.138,16.687,17.279,769.002,624.099,643.8,658.654,681.11,705.439,4082.105,2.738,2.222,2.292,2.345,2.425,2.511,14.532
710,E00175209,396.526,333.458,398.879,405.487,381.329,395.685,1.895,1.594,1.906,1.938,1.823,1.891,0.188,0.183,0.22,0.212,0.206,0.18,11.047,17.154,14.429,17.254,17.543,16.502,17.118,479.79,403.478,482.637,490.632,461.401,478.772,2796.71,2.293,1.928,2.307,2.345,2.205,2.288,13.367
711,E00023489,214.887,158.425,155.837,154.641,155.881,228.374,2.412,1.778,1.749,1.736,1.75,2.564,0.24,0.204,0.202,0.19,0.198,0.244,11.989,20.118,14.83,14.588,14.48,14.597,21.386,260.01,191.691,188.56,187.113,188.613,276.329,1292.316,2.919,2.152,2.117,2.1,2.117,3.102,14.507
712,E00023603,84.298,79.651,58.615,67.632,56.12,88.762,0.69,0.652,0.48,0.554,0.46,0.727,0.069,0.075,0.055,0.061,0.052,0.069,3.563,19.366,18.299,13.472,15.549,12.91,20.404,101.999,96.376,70.923,81.834,67.904,107.4,526.437,0.835,0.789,0.581,0.67,0.556,0.88,4.311
713,E00023656,165.868,119.923,148.236,152.784,147.67,170.409,2.042,1.477,1.825,1.881,1.818,2.098,0.203,0.17,0.21,0.206,0.206,0.2,11.141,18.329,13.257,16.381,16.884,16.318,18.831,200.697,145.105,179.363,184.866,178.678,206.192,1094.901,2.471,1.787,2.209,2.276,2.2,2.539,13.482
714,E00024046,97.321,103.441,81.479,84.764,73.029,122.112,1.057,1.124,0.885,0.921,0.793,1.327,0.105,0.129,0.102,0.101,0.09,0.127,6.107,17.308,18.405,14.492,15.081,12.985,21.729,117.757,125.162,98.588,102.563,88.364,147.753,680.187,1.279,1.36,1.071,1.114,0.96,1.605,7.39
715,E00023468,97.149,101.857,99.617,105.79,110.691,107.459,0.893,0.936,0.915,0.972,1.017,0.988,0.089,0.108,0.105,0.106,0.115,0.094,5.721,15.609,16.361,15.994,16.99,17.777,17.27,117.549,123.245,120.535,128.004,133.934,130.024,753.29,1.08,1.133,1.108,1.176,1.231,1.195,6.923
716,E00023718,92.119,99.241,94.18,85.325,95.933,103.583,1.063,1.145,1.087,0.985,1.107,1.195,0.106,0.132,0.125,0.108,0.125,0.114,6.582,16.15,17.396,16.515,14.965,16.819,18.156,111.462,120.08,113.956,103.242,116.077,125.334,690.151,1.286,1.386,1.315,1.191,1.339,1.446,7.964
717,E00023799,62.21,48.422,43.048,52.3,46.735,76.55,0.666,0.518,0.461,0.56,0.5,0.819,0.066,0.06,0.053,0.061,0.057,0.078,3.524,18.899,14.699,13.082,15.891,14.188,23.241,75.273,58.59,52.087,63.282,56.549,92.624,398.405,0.806,0.627,0.558,0.677,0.605,0.992,4.265
718,E00023822,292.404,243.168,242.491,249.524,247.541,293.156,2.251,1.872,1.867,1.921,1.906,2.257,0.224,0.215,0.215,0.21,0.215,0.215,12.074,18.643,15.504,15.463,15.91,15.786,18.693,353.804,294.229,293.41,301.92,299.52,354.714,1897.596,2.724,2.265,2.259,2.324,2.306,2.731,14.609
719,E00023610,114.055,88.725,81.232,90.584,77.896,103.878,1.056,0.822,0.752,0.839,0.722,0.962,0.105,0.094,0.087,0.092,0.082,0.092,5.153,20.493,15.952,14.593,16.282,14.011,18.669,138.005,107.356,98.289,109.605,94.253,125.691,673.198,1.278,0.994,0.91,1.015,0.873,1.164,6.236
720,E00023691,102.111,89.77,83.57,70.362,83.653,105.314,0.959,0.843,0.785,0.661,0.785,0.989,0.095,0.097,0.09,0.072,0.089,0.094,5.022,19.096,16.786,15.631,13.162,15.631,19.693,123.553,108.62,101.118,85.137,101.219,127.428,647.074,1.16,1.02,0.949,0.799,0.95,1.196,6.075
721,E00024045,84.134,97.809,73.314,81.209,73.754,101.708,1.008,1.171,0.878,0.973,0.883,1.218,0.1,0.135,0.101,0.107,0.1,0.116,6.131,16.441,19.1,14.321,15.87,14.402,19.866,101.801,118.347,88.709,98.261,89.241,123.065,619.424,1.219,1.417,1.062,1.177,1.069,1.474,7.418
722,E00023834,745.361,547.429,603.734,785.586,605.329,703.673,2.791,2.05,2.26,2.941,2.266,2.635,0.277,0.236,0.261,0.322,0.256,0.251,14.943,18.678,13.719,15.124,19.681,15.164,17.634,901.874,662.38,730.508,950.545,732.438,851.432,4829.176,3.377,2.48,2.735,3.559,2.742,3.188,18.08
723,E00023612,189.755,151.567,152.054,161.105,166.755,198.295,1.278,1.021,1.024,1.085,1.123,1.336,0.127,0.117,0.118,0.119,0.127,0.127,6.867,18.611,14.868,14.912,15.8,16.354,19.455,229.6,183.393,183.983,194.934,201.771,239.933,1233.615,1.547,1.235,1.239,1.313,1.359,1.616,8.31
724,E00023817,504.651,437.981,327.306,285.609,337.967,615.604,2.176,1.888,1.411,1.231,1.457,2.654,0.216,0.217,0.163,0.135,0.165,0.253,10.817,20.116,17.454,13.044,11.38,13.47,24.535,610.619,529.949,396.035,345.582,408.934,744.87,3035.989,2.633,2.285,1.707,1.49,1.763,3.211,13.089
725,E00023896,29.513,19.387,19.078,22.44,15.814,26.621,0.345,0.227,0.223,0.263,0.185,0.312,0.034,0.026,0.026,0.029,0.021,0.03,1.555,22.186,14.598,14.341,16.913,11.897,20.064,35.71,23.458,23.084,27.152,19.135,32.211,160.75,0.418,0.275,0.27,0.318,0.224,0.377,1.882
726,E00023434,84.479,80.433,87.994,78.04,85.168,101.486,0.672,0.639,0.7,0.62,0.677,0.807,0.067,0.073,0.081,0.068,0.077,0.077,4.115,16.33,15.529,17.011,15.067,16.452,19.611,102.218,97.323,106.471,94.427,103.052,122.796,626.287,0.813,0.774,0.846,0.751,0.819,0.976,4.979
727,E00175201,83.55,62.539,65.035,78.204,62.298,89.698,1.147,0.858,0.893,1.073,0.855,1.231,0.114,0.099,0.103,0.118,0.097,0.117,6.057,18.937,14.165,14.743,17.715,14.116,20.324,101.094,75.671,78.691,94.625,75.379,108.533,533.994,1.387,1.039,1.08,1.299,1.035,1.49,7.329
728,E00023944,130.807,97.039,77.674,77.145,77.575,93.438,1.752,1.3,1.04,1.033,1.039,1.251,0.174,0.149,0.12,0.113,0.117,0.119,7.415,23.628,17.532,14.026,13.931,14.012,16.871,158.274,117.416,93.984,93.344,93.864,113.058,669.941,2.12,1.572,1.259,1.25,1.257,1.514,8.972
729,E00024064,75.267,65.316,76.239,78.807,83.038,84.342,0.967,0.839,0.979,1.012,1.066,1.083,0.096,0.096,0.113,0.111,0.121,0.103,5.946,16.263,14.11,16.465,17.02,17.928,18.214,91.072,79.031,92.248,95.355,100.475,102.052,560.233,1.17,1.015,1.185,1.225,1.29,1.311,7.195
730,E00175278,73.272,59.077,74.695,49.68,65.542,72.805,0.72,0.581,0.734,0.488,0.644,0.715,0.072,0.067,0.085,0.053,0.073,0.068,3.882,18.547,14.967,18.908,12.571,16.589,18.418,88.658,71.482,90.38,60.112,79.305,88.093,478.029,0.871,0.702,0.888,0.591,0.779,0.866,4.698
731,E00023601,222.296,190.252,183.611,211.248,199.623,260.78,1.509,1.292,1.247,1.434,1.355,1.77,0.15,0.149,0.144,0.157,0.153,0.169,8.607,17.532,15.011,14.488,16.661,15.743,20.565,268.974,230.202,222.166,255.606,241.54,315.539,1534.028,1.826,1.563,1.508,1.735,1.64,2.142,10.414
732,E00023680,53.885,38.266,51.474,32.932,44.001,69.356,0.442,0.314,0.422,0.27,0.361,0.569,0.044,0.036,0.049,0.03,0.041,0.054,2.378,18.587,13.204,17.746,11.354,15.181,23.928,65.2,46.301,62.283,39.847,53.24,83.92,350.791,0.535,0.38,0.511,0.327,0.437,0.689,2.878
733,E00023937,1463.15,896.103,1210.517,1196.899,1255.562,1049.688,3.198,1.959,2.646,2.616,2.744,2.294,0.318,0.225,0.305,0.287,0.31,0.219,15.457,20.69,12.674,17.118,16.924,17.752,14.841,1770.386,1084.269,1464.704,1448.227,1519.208,1270.104,8556.899,3.87,2.37,3.202,3.166,3.321,2.776,18.704
734,E00023478,130.879,121.549,128.176,166.425,137.57,156.531,1.051,0.976,1.03,1.337,1.105,1.257,0.104,0.112,0.119,0.146,0.125,0.12,6.756,15.557,14.446,15.246,19.79,16.356,18.606,158.361,147.072,155.091,201.371,166.457,189.4,1017.753,1.272,1.181,1.246,1.617,1.337,1.521,8.175
735,E00175267,113.02,105.035,115.397,160.209,103.959,154.321,1.094,1.017,1.117,1.551,1.006,1.494,0.109,0.117,0.129,0.17,0.114,0.142,7.279,15.03,13.972,15.346,21.308,13.821,20.525,136.752,127.091,139.628,193.85,125.789,186.726,909.836,1.324,1.23,1.351,1.876,1.217,1.807,8.806
736,E00023793,87.499,89.485,68.502,68.399,69.691,93.104,0.372,0.38,0.291,0.291,0.296,0.395,0.037,0.044,0.034,0.032,0.033,0.038,2.025,18.37,18.765,14.37,14.37,14.617,19.506,105.872,108.275,82.886,82.762,84.325,112.654,576.775,0.45,0.46,0.352,0.352,0.358,0.478,2.45
737,E00023712,58.473,46.004,58.496,42.66,49.986,57.662,0.836,0.658,0.837,0.61,0.715,0.825,0.083,0.076,0.096,0.067,0.081,0.079,4.481,18.657,14.684,18.679,13.613,15.956,18.411,70.751,55.664,70.779,51.618,60.482,69.77,379.065,1.012,0.796,1.012,0.738,0.865,0.998,5.421
738,E00023976,46.265,48.403,39.52,40.979,39.077,43.173,0.454,0.475,0.388,0.402,0.384,0.424,0.045,0.055,0.045,0.044,0.043,0.04,2.527,17.966,18.797,15.354,15.908,15.196,16.779,55.98,58.567,47.819,49.584,47.282,52.239,311.47,0.549,0.575,0.469,0.487,0.464,0.513,3.057
739,E00023646,238.844,216.578,220.061,219.853,220.639,266.837,2.44,2.213,2.248,2.246,2.254,2.726,0.243,0.254,0.259,0.246,0.255,0.26,14.127,17.272,15.665,15.913,15.899,15.955,19.296,288.997,262.056,266.27,266.018,266.969,322.868,1673.178,2.952,2.677,2.72,2.718,2.727,3.299,17.094
740,E00023621,127.848,113.4,129.173,126.852,126.193,134.544,1.416,1.256,1.431,1.405,1.398,1.49,0.141,0.144,0.165,0.154,0.158,0.142,8.396,16.865,14.96,17.044,16.734,16.651,17.747,154.694,137.212,156.297,153.489,152.691,162.796,917.179,1.714,1.52,1.731,1.7,1.691,1.803,10.16
741,E00024079,38.665,56.332,36.205,37.097,36.619,37.909,0.458,0.668,0.429,0.44,0.434,0.449,0.046,0.077,0.049,0.048,0.049,0.043,2.878,15.914,23.211,14.906,15.288,15.08,15.601,46.784,68.161,43.807,44.887,44.308,45.869,293.816,0.554,0.808,0.519,0.532,0.525,0.544,3.482
742,E00023652,261.863,212.766,233.544,252.3,244.219,272.891,2.691,2.186,2.4,2.592,2.509,2.804,0.267,0.251,0.277,0.284,0.284,0.267,15.182,17.725,14.399,15.808,17.073,16.526,18.469,316.85,257.443,282.584,305.279,295.501,330.193,1787.85,3.256,2.645,2.903,3.137,3.036,3.393,18.37
743,E00023559,189.694,179.617,198.62,209.029,207.072,241.847,0.842,0.797,0.881,0.927,0.919,1.073,0.084,0.092,0.102,0.102,0.104,0.102,5.439,15.481,14.653,16.198,17.044,16.896,19.728,229.526,217.333,240.327,252.921,250.554,292.631,1483.292,1.018,0.964,1.066,1.122,1.112,1.298,6.581
744,E00024070,60.714,55.538,58.576,40.152,50.393,61.105,0.639,0.585,0.617,0.423,0.531,0.644,0.064,0.067,0.071,0.046,0.06,0.061,3.439,18.581,17.011,17.941,12.3,15.441,18.726,73.463,67.2,70.876,48.583,60.975,73.936,395.033,0.774,0.708,0.747,0.512,0.642,0.779,4.161
745,E00023746,153.297,119.258,137.88,126.161,129.593,173.758,0.835,0.649,0.751,0.687,0.706,0.946,0.083,0.075,0.087,0.075,0.08,0.09,4.574,18.255,14.189,16.419,15.02,15.435,20.682,185.487,144.3,166.832,152.653,156.805,210.244,1016.321,1.01,0.786,0.908,0.831,0.854,1.145,5.534
746,E00023532,117.243,107.225,119.921,115.062,121.526,120.422,1.038,0.949,1.062,1.019,1.076,1.066,0.103,0.109,0.122,0.112,0.122,0.102,6.21,16.715,15.282,17.101,16.409,17.327,17.166,141.862,129.74,145.102,139.223,147.044,145.709,848.681,1.256,1.148,1.284,1.232,1.302,1.29,7.513
747,E00023927,359.965,339.146,281.055,290.081,286.047,378.712,1.98,1.866,1.546,1.596,1.574,2.084,0.197,0.214,0.178,0.175,0.178,0.199,10.646,18.599,17.528,14.522,14.992,14.785,19.575,435.551,410.361,340.072,350.993,346.112,458.235,2341.324,2.396,2.258,1.871,1.931,1.904,2.521,12.881
748,E00023747,57.814,44.884,51.613,46.607,51.777,61.506,0.519,0.403,0.464,0.419,0.465,0.552,0.052,0.046,0.053,0.046,0.053,0.053,2.822,18.391,14.281,16.442,14.848,16.478,19.561,69.954,54.309,62.451,56.394,62.649,74.421,380.178,0.628,0.488,0.561,0.506,0.563,0.668,3.414
749,E00023716,60.237,64.048,68.652,50.098,65.039,63.197,0.607,0.646,0.692,0.505,0.656,0.637,0.06,0.074,0.08,0.055,0.074,0.061,3.743,16.217,17.259,18.488,13.492,17.526,17.018,72.886,77.497,83.068,60.618,78.696,76.467,449.231,0.735,0.781,0.837,0.611,0.793,0.771,4.528
750,E00023797,36.767,29.119,26.567,23.219,25.217,42.936,0.308,0.244,0.223,0.195,0.211,0.36,0.031,0.028,0.026,0.021,0.024,0.034,1.541,19.987,15.834,14.471,12.654,13.692,23.361,44.487,35.233,32.146,28.095,30.512,51.952,222.425,0.373,0.295,0.27,0.236,0.256,0.436,1.865
751,E00175262,28.945,45.97,22.823,22.621,23.335,29.066,0.307,0.487,0.242,0.24,0.247,0.308,0.031,0.056,0.028,0.026,0.028,0.029,1.831,16.767,26.597,13.217,13.108,13.49,16.821,35.023,55.623,27.615,27.371,28.235,35.169,209.037,0.371,0.59,0.293,0.29,0.299,0.373,2.216
752,E00023548,73.37,85.622,61.801,59.554,54.38,83.288,0.96,1.12,0.809,0.779,0.712,1.09,0.095,0.129,0.093,0.085,0.08,0.104,5.47,17.55,20.475,14.79,14.241,13.016,19.927,88.776,103.601,74.778,72.059,65.799,100.777,505.791,1.162,1.356,0.979,0.943,0.861,1.319,6.619
